N	Total Time	Average CPE
1360	129991	95.58
1361	131765	96.81
1362	131960	96.89
1363	130947	96.07
1364	131324	96.28
1365	131259	96.16
1366	131449	96.23
1367	131290	96.04
1368	131894	96.41
1369	132125	96.51
1370	133177	97.21
1371	131846	96.17
1372	132896	96.86
1373	132496	96.50
1374	132805	96.66
1375	133086	96.79
1376	133792	97.23
1377	133312	96.81
1378	133191	96.66
1379	137645	99.82
1380	133725	96.90
1381	134810	97.62
1382	134351	97.21
1383	134053	96.93
1384	134052	96.86
1385	135144	97.58
1386	135051	97.44
1387	137749	99.31
1388	135830	97.86
1389	135508	97.56
1390	135143	97.23
1391	135218	97.21
1392	135829	97.58
1393	135913	97.57
1394	137303	98.50
1395	136600	97.92
1396	136373	97.69
1397	136658	97.82
1398	136407	97.57
1399	137000	97.93
1400	136641	97.60
1401	137375	98.05
1402	137617	98.16
1403	138486	98.71
1404	142781	101.70
1405	138233	98.39
1406	138164	98.27
1407	139577	99.20
1408	139544	99.11
1409	139537	99.03
1410	139300	98.79
1411	138683	98.29
1412	140278	99.35
1413	154877	109.61
1414	167532	118.48
1415	139734	98.75
1416	139509	98.52
1417	139874	98.71
1418	140740	99.25
1419	140670	99.13
1420	143846	101.30
1421	141563	99.62
1422	141084	99.22
1423	141256	99.27
1424	141478	99.35
1425	141621	99.38
1426	142002	99.58
1427	142646	99.96
1428	142550	99.82
1429	141944	99.33
1430	142694	99.79
1431	142613	99.66
1432	143564	100.25
1433	142912	99.73
1434	143199	99.86
1435	142964	99.63
1436	146421	101.96
1437	144851	100.80
1438	144153	100.25
1439	143496	99.72
1440	144539	100.37
1441	144320	100.15
1442	144351	100.10
1443	144300	100.00
1444	147021	101.82
1445	145841	100.93
1446	145017	100.29
1447	146872	101.50
1448	145699	100.62
1449	145703	100.55
1450	145873	100.60
1451	145654	100.38
1452	148402	102.21
1453	146906	101.11
1454	147308	101.31
1455	148366	101.97
1456	146901	100.89
1457	173675	119.20
1458	147259	101.00
1459	147557	101.14
1460	148064	101.41
1461	148679	101.77
1462	148974	101.90
1463	148534	101.53
1464	148696	101.57
1465	148715	101.51
1466	150036	102.34
1467	151567	103.32
1468	149954	102.15
1469	148579	101.14
1470	149036	101.39
1471	150131	102.06
1472	149819	101.78
1473	150894	102.44
1474	149921	101.71
1475	151251	102.54
1476	150932	102.26
1477	151686	102.70
1478	151277	102.35
1479	151439	102.39
1480	151583	102.42
1481	151319	102.17
1482	152055	102.60
1483	154865	104.43
1484	152603	102.83
1485	152116	102.44
1486	152803	102.83
1487	152872	102.81
1488	152993	102.82
1489	153424	103.04
1490	180241	120.97
1491	153698	103.08
1492	153837	103.11
1493	153598	102.88
